# t_all,                     pos_all_x, pos_all_y,pos_all_z,                         vel_all_x,vel_all_y,vel_all_z,                              quat_all,quat_all,quat_all,quat_all,                                 omega_all_p,omega_all_q,omega_all_r,                                     euler_all_phi,euler_all_theta,euler_all_psi,                                         w_cmd_all,w_cmd_all,w_cmd_all,w_cmd_all,                                             wMotor_all,wMotor_all,wMotor_all,wMotor_all,                                                 thr_all,thr_all,thr_all,thr_all,                                                     tor_all,tor_all,tor_all,tor_all,                                                         sDes_traj_all_x,sDes_traj_all_y,sDes_traj_all_z,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,                                                             sDes_calc_all_x,sDes_calc_all_y,sDes_calc_all_z,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all
3.324999999999951328e+00,1.391414628289622701e+00,1.390023383422309022e+00,1.023859000255402663e+00,9.834248236020225464e-01,9.844259982557608257e-01,1.000196566537898124e-01,9.972775937823060710e-01,-5.110235738047418791e-02,5.222616072473823534e-02,9.918564451251860037e-03,2.994046042493125545e-05,-1.013464211679413092e-03,-2.864796107211177098e-02,-1.016280635877294392e-01,1.053765965446331609e-01,1.452645027038628432e-02,5.405377911053402613e+02,5.427328695954691966e+02,5.405644044057817155e+02,5.447059353759295846e+02,5.422782857354546877e+02,5.446801627241312644e+02,5.423129047645104492e+02,5.468090103574324985e+02,3.164147353578773636e+00,3.192238921197402934e+00,3.164551364613541917e+00,3.217241009374883998e+00,4.799152863420593634e-02,4.841760148135837438e-02,4.799765638521654582e-02,4.879681530947779788e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.085853717103772986e-01,6.099766165776909776e-01,-4.771800051080532512e-02,-1.285857781211479534e+00,-1.284856577996416060e+00,-1.251875741846614076e+01,9.973654251696372208e-01,-5.047829345412668811e-02,5.139120662365564973e-02,8.549515939516177249e-03,1.104115141447853041e-02,-1.237594120067297965e-02,-2.202029163097410369e-02
3.329999999999951221e+00,1.396317066747158941e+00,1.394930850920123921e+00,1.024350487934705178e+00,9.775524219799464065e-01,9.785628189073649619e-01,9.658487827955838934e-02,9.972786436063302284e-01,-5.110397323415536569e-02,5.221796017905785264e-02,9.847605598670306631e-03,1.620414396592414433e-03,-2.655823996297094168e-03,-2.837627688608130097e-02,-1.016388302838185376e-01,1.053529983690638383e-01,1.438477267842087556e-02,5.402791667289719726e+02,5.424440458033465120e+02,5.403046712588512719e+02,5.443935539435357214e+02,5.420081647746566205e+02,5.443778399505258676e+02,5.420415145452976731e+02,5.464825919483276948e+02,3.160995873342530516e+00,3.188696223090195847e+00,3.161384877558427231e+00,3.213401082735571901e+00,4.794372923136626385e-02,4.836386836508550086e-02,4.794962936965941475e-02,4.873857404297819024e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,6.036829332528410585e-01,6.050691490798760785e-01,-4.870097586941035672e-02,-1.282107281427912859e+00,-1.281150414297858031e+00,-1.250632398992455663e+01,9.973757040667324825e-01,-5.038729531586887134e-02,5.129077924824040902e-02,8.490061668631261604e-03,1.250312672423374918e-02,-1.387852341172490789e-02,-2.183623284713032131e-02
3.334999999999951115e+00,1.401190171393754902e+00,1.399809030053830172e+00,1.024824943014690737e+00,9.716913556609010350e-01,9.727107097201909136e-01,9.320653304860049282e-02,9.972800968051961368e-01,-5.110157112904539778e-02,5.220576308778795277e-02,9.777321702347489471e-03,3.192383468660241717e-03,-4.278118063945182507e-03,-2.810818203882151090e-02,-1.016414574648014102e-01,1.053214167055092076e-01,1.424527834479890308e-02,5.400223995546198239e+02,5.421574039588200549e+02,5.400468189871806999e+02,5.440834660063112551e+02,5.417397877497627405e+02,5.440775526800977104e+02,5.417718950766364969e+02,5.461583007220892796e+02,3.157866294511259664e+00,3.185179324634722420e+00,3.158240620533447451e+00,3.209588450456607678e+00,4.789626201340498740e-02,4.831052655951548896e-02,4.790193952333258315e-02,4.868074675785486610e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.988098286062450981e-01,6.001909699461698278e-01,-4.964988602938147366e-02,-1.278301003368742528e+00,-1.277387780152700714e+00,-1.249400470522957640e+01,9.973862467239158480e-01,-5.029342235564754349e-02,5.118752571659915263e-02,8.431103109131032891e-03,1.394719758850382005e-02,-1.536187435313185468e-02,-2.165501403306502315e-02
3.339999999999951008e+00,1.406033999746944430e+00,1.404657977025302928e+00,1.025282646403300246e+00,9.658419599147515244e-01,9.668700099757558952e-01,8.988411756301173394e-02,9.972819484613348884e-01,-5.109519834459991250e-02,5.218961814562671220e-02,9.707703744495112946e-03,4.745928009686978602e-03,-5.880457031282150006e-03,-2.784364586163634234e-02,-1.016360394533576128e-01,1.052819504089333585e-01,1.410793907227084198e-02,5.397675032105163382e+02,5.418729547561080153e+02,5.397908642178332457e+02,5.437756962799302300e+02,5.414731726385698494e+02,5.437793289836980648e+02,5.415040630864417608e+02,5.458361609810968957e+02,3.154758796355116246e+00,3.181688514858379779e+00,3.155118757648986083e+00,3.205803353468101413e+00,4.784912969936384874e-02,4.825758044840962324e-02,4.785458933534521286e-02,4.862333710836377193e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.939660002530555705e-01,5.953420229746970715e-01,-5.056529280660049253e-02,-1.274440223693528829e+00,-1.273569960561792280e+00,-1.248179984279412302e+01,9.973970472612844196e-01,-5.019671683374161281e-02,5.108148888622952855e-02,8.372634091967137357e-03,1.537343636365545545e-02,-1.682609300996706914e-02,-2.147659019111664014e-02
3.344999999999950901e+00,1.410848610983631346e+00,1.409477749715718709e+00,1.025723876487312891e+00,9.600045632357293579e-01,9.610410521295035258e-01,8.661712678260621856e-02,9.972841935863758778e-01,-5.108490194292919506e-02,5.216957378243792381e-02,9.638742786261327369e-03,6.281127577427532069e-03,-7.462949497114805888e-03,-2.758263710811309499e-02,-1.016226702331740200e-01,1.052346977418001511e-01,1.397272668000940250e-02,5.395144893162971584e+02,5.415907177679082452e+02,5.395368201359129898e+02,5.434702629881335270e+02,5.412083369361936320e+02,5.434831932624623505e+02,5.412380354099498163e+02,5.455161977166865199e+02,3.151673552309028015e+00,3.178224039420289859e+00,3.152019454084781902e+00,3.202046040410876149e+00,4.780233491978005261e-02,4.820503375775012089e-02,4.780758131102568614e-02,4.856634886571142840e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.891513890163686540e-01,5.905222502842812915e-01,-5.144775297462578223e-02,-1.270526203194586756e+00,-1.269698224600874337e+00,-1.246970964732717135e+01,9.974080997989863695e-01,-5.009722086629218168e-02,5.097271144306318724e-02,8.314648512067597530e-03,1.678191437706415962e-02,-1.827127688126140015e-02,-2.130091656287136370e-02
3.349999999999950795e+00,1.415634065906450800e+00,1.414268407651668280e+00,1.026148909124529052e+00,9.541794874381962499e-01,9.552241619076573542e-01,8.340505418171412222e-02,9.972868271249777372e-01,-5.107072876780611309e-02,5.214567816430889374e-02,9.570429969023441438e-03,7.798063238614628967e-03,-9.025705197990818371e-03,-2.732512404423800487e-02,-1.016014434432520319e-01,1.051797563781429190e-01,1.383961301396859946e-02,5.392633681654978091e+02,5.413107201991377906e+02,5.392846967034308818e+02,5.431671782539388005e+02,5.409452974895774560e+02,5.431891673282239026e+02,5.409738287671716535e+02,5.451984359620602163e+02,3.148610728066700837e+00,3.174786113369366447e+00,3.148942873502501794e+00,3.198316760032128947e+00,4.775588018777747468e-02,4.815288974924541304e-02,4.776091793267734503e-02,4.850978580271779472e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.843659340935491997e-01,5.857315923483317199e-01,-5.229781824905810339e-02,-1.266560186969924562e+00,-1.265773825612011017e+00,-1.245773433054895030e+01,9.974193984594967866e-01,-4.999497642515311063e-02,5.086123590141226891e-02,8.257140328987094130e-03,1.817270191282670949e-02,-1.969752199569796414e-02,-2.112794864018099905e-02
3.354999999999950688e+00,1.420390426910608683e+00,1.419030011971750715e+00,1.026558017636726827e+00,9.483670477518152397e-01,9.494196584034290121e-01,8.024739190259691513e-02,9.972898439590930364e-01,-5.105272543970181681e-02,5.211797918875255703e-02,9.502756515596689699e-03,9.296818385029326226e-03,-1.056883648516524984e-02,-2.707107449843706992e-02,-1.015724523643111582e-01,1.051172233958268670e-01,1.370856995793838864e-02,5.390141497268563171e+02,5.410329929737209795e+02,5.390345018364757834e+02,5.428664498810297800e+02,5.406840703336667957e+02,5.428972718240894437e+02,5.407114593910823714e+02,5.448828999524981782e+02,3.145570479699377753e+00,3.171374937833462582e+00,3.145889173729135457e+00,3.194615751348531152e+00,4.770976787053330531e-02,4.810115147345920411e-02,4.771460159410733509e-02,4.845365154461712953e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.796095730893913167e-01,5.809699880282492845e-01,-5.311603527345365450e-02,-1.262543404674018710e+00,-1.261798001453064533e+00,-1.244587407189161610e+01,9.974309373695816605e-01,-4.989002533995886418e-02,5.074710460693227648e-02,8.200103567438971064e-03,1.954586809929910116e-02,-2.110492278422460011e-02,-2.095764217457757317e-02
3.359999999999950582e+00,1.425117757951195108e+00,1.423762625393648396e+00,1.026951472803378618e+00,9.425675529164889710e-01,9.436278541727864955e-01,7.714363090546942636e-02,9.972932389122349806e-01,-5.103093835068871209e-02,5.208652447858369561e-02,9.435713731430338258e-03,1.077747805525840902e-02,-1.209245792665577558e-02,-2.682045586978366869e-02,-1.015357899049857127e-01,1.050471952661281155e-01,1.357956944457367962e-02,5.387668445023579125e+02,5.407575657952393158e+02,5.387862429484657696e+02,5.425680839364225676e+02,5.404246706106714555e+02,5.426075274863540017e+02,5.404509426694049807e+02,5.445696123475872810e+02,3.142552952746063610e+00,3.167990714801033558e+00,3.142858502610993199e+00,3.190943234570240428e+00,4.766400017547933049e-02,4.804982199400823634e-02,4.766863453774294879e-02,4.839794943139992534e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.748822420488048923e-01,5.762373746063516045e-01,-5.390294560675723545e-02,-1.258477070805793518e+00,-1.257771974767922796e+00,-1.243412901918826030e+01,9.974427106621032157e-01,-4.978240930096670264e-02,5.063035974101029457e-02,8.143532317772683368e-03,2.090148078234742648e-02,-2.249357190849987642e-02,-2.078995318590023955e-02
3.364999999999950475e+00,1.429816124510972841e+00,1.428466312181678965e+00,1.027329542856109335e+00,9.367813052769525806e-01,9.378490553295943943e-01,7.409326111519921876e-02,9.972970067533520888e-01,-5.100541366251217651e-02,5.205136137872832386e-02,9.369293005830366464e-03,1.224012719474194474e-02,-1.359668443335587153e-02,-2.657323510966069086e-02,-1.014915485944367368e-01,1.049697678491962882e-01,1.345258346569772924e-02,5.385214638719839968e+02,5.404844629462871808e+02,5.385399282189781616e+02,5.422720873786497577e+02,5.401671126125399951e+02,5.423199558633200468e+02,5.401922929330839906e+02,5.442585937266892415e+02,3.139558282738292849e+00,3.164633655516905009e+00,3.139850995584698268e+00,3.187299405256002416e+00,4.761857915826109289e-02,4.799890451490324006e-02,4.762301881779022056e-02,4.834268242916166941e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.701838754890271588e-01,5.715336878183210345e-01,-5.465908571221866907e-02,-1.254362384985987955e+00,-1.253696953237156686e+00,-1.242249928935369852e+01,9.974547124778452289e-01,-4.967216986110119942e-02,5.051104332468815683e-02,8.087420736448577147e-03,2.223960646168457456e-02,-2.386356014445867313e-02,-2.062483797097774962e-02
3.369999999999950369e+00,1.434485593568635808e+00,1.433141138114820246e+00,1.027692493473879143e+00,9.310086008765439125e-01,9.320835616396687673e-01,7.109577156481936000e-02,9.973011422000777060e-01,-5.097619730965447654e-02,5.201253695868813393e-02,9.303485813199723065e-03,1.368484855770276364e-02,-1.508162870958906082e-02,-2.632937870073242051e-02,-1.014398205850430279e-01,1.048850364008653141e-01,1.332758408139748246e-02,5.382780198023828007e+02,5.402137011082388653e+02,5.382955671542396203e+02,5.419784700068407801e+02,5.399114099293226445e+02,5.420345793335886810e+02,5.399355234488321003e+02,5.439498624747949407e+02,3.136586596953311545e+00,3.161303980680343351e+00,3.136866775625935855e+00,3.183684433057107910e+00,4.757350674932903783e-02,4.794840238355316253e-02,4.757775629945658336e-02,4.828785311105204814e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.655144064313641916e-01,5.668588618851797545e-01,-5.538498694775828568e-02,-1.250200532185031799e+00,-1.249574129779882359e+00,-1.241098496906027115e+01,9.974669369674931119e-01,-4.955934843605119128e-02,5.038919722056803968e-02,8.031763046531002065e-03,2.356031033745326769e-02,-2.521497638990732870e-02,-2.046225311294244675e-02
3.374999999999950262e+00,1.439126233567533886e+00,1.437787170455202101e+00,1.028040587778876969e+00,9.252497295495007990e-01,9.263316666131942156e-01,6.815065053601243594e-02,9.973056399213319212e-01,-5.094333500736075715e-02,5.197009802120221983e-02,9.238283714244885370e-03,1.511172097772261157e-02,-1.654739893683142629e-02,-2.608885265474407411e-02,-1.013806976651190073e-01,1.047930955918869311e-01,1.320454342776198817e-02,5.380365240793454404e+02,5.399452896382402969e+02,5.380531703472934169e+02,5.416872452279839081e+02,5.396575756392945777e+02,5.417514205158377081e+02,5.396806465873951311e+02,5.436434350588630195e+02,3.133638016646918878e+00,3.158001913548785566e+00,3.133905955238640573e+00,3.180098465032778154e+00,4.752878478780457605e-02,4.789831898616744854e-02,4.753284868912138750e-02,4.823346370756035478e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.608737664324661143e-01,5.622128295447978985e-01,-5.608117555775393726e-02,-1.245992682880862068e+00,-1.245404682694526421e+00,-1.239958611541032241e+01,9.974793782938318198e-01,-4.944398630192918531e-02,5.026486313186843274e-02,7.976553538183427453e-03,2.486365647429752274e-02,-2.654790781821136925e-02,-2.030215549135014341e-02
3.379999999999950155e+00,1.443738114384853333e+00,1.442404477917054395e+00,1.028374086333109005e+00,9.195049750112020970e-01,9.205936575950536271e-01,6.525738569671125922e-02,9.973104945394445364e-01,-5.090687226298012263e-02,5.192409111556922641e-02,9.173678357079844206e-03,1.652081853200993225e-02,-1.799409741693834899e-02,-2.585162253979590360e-02,-1.013142712783629273e-01,1.046940395364801407e-01,1.308343372346185141e-02,5.377969874176333178e+02,5.396792328698795700e+02,5.378127486686204293e+02,5.413984294943051054e+02,5.394056224605812986e+02,5.414705013480697744e+02,5.394276740778366275e+02,5.433393265863137458e+02,3.130712658832857986e+00,3.154727669212199270e+00,3.130968639436626066e+00,3.176541632252293468e+00,4.748441504846862699e-02,4.784865758507722555e-02,4.748829757955923964e-02,4.817951620665188867e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.562618856151466673e-01,5.575955220829456049e-01,-5.674817266621801082e-02,-1.241739993150406951e+00,-1.241189775746481150e+00,-1.238830275660552971e+01,9.974920306341367171e-01,-4.932612459079752099e-02,5.013808259876361556e-02,7.921786569125408364e-03,2.614970805187966443e-02,-2.786244015098360283e-02,-2.014450229286096627e-02
3.384999999999950049e+00,1.448321307301244198e+00,1.446993130636102132e+00,1.028693247135668010e+00,9.137746149460025391e-01,9.148698158528486557e-01,6.241546423591172454e-02,9.973157006320851892e-01,-5.086685438805948339e-02,5.187456255273831945e-02,9.109661478171916793e-03,1.791221078665388919e-02,-1.942182051896431880e-02,-2.561765353390670075e-02,-1.012406325448983319e-01,1.045879618243713144e-01,1.296422727562686859e-02,5.375594188308886032e+02,5.394155334029834421e+02,5.375743122985618356e+02,5.411120406532687639e+02,5.391555628036894632e+02,5.411918421837111737e+02,5.391766172408661077e+02,5.430375514658143175e+02,3.127810636907275121e+00,3.151481444097100404e+00,3.128054928473305019e+00,3.173014057569379265e+00,4.744039925123302165e-02,4.779942115953967480e-02,4.744410449134232183e-02,4.812601247168427077e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.516786926987558015e-01,5.530068693638978683e-01,-5.738649427133601932e-02,-1.237443604716277790e+00,-1.236930558224256682e+00,-1.237713489261150457e+01,9.975048881826689140e-01,-4.920580428490678448e-02,5.000889699285694656e-02,7.867456565008241684e-03,2.741852764768664547e-02,-2.915865798928474195e-02,-1.998925102199755610e-02
3.389999999999949942e+00,1.452875884970878717e+00,1.451553200139394484e+00,1.028998325620670062e+00,9.080589210926478527e-01,9.091604166626772177e-01,5.962437299573954130e-02,9.973212527343024991e-01,-5.082332650860861556e-02,5.182155841897341519e-02,9.046224903111202420e-03,1.928596395606537589e-02,-2.083065983250844203e-02,-2.538691049096017394e-02,-1.011598722787272059e-01,1.044749555498984822e-01,1.284689648558412327e-02,5.373238255101192635e+02,5.391541951788755114e+02,5.373378700030260688e+02,5.408280957643538613e+02,5.389074087090151579e+02,5.409154611980047775e+02,5.389274871205612953e+02,5.427381239737518399e+02,3.124932059937369111e+00,3.148263409114420153e+00,3.125164919385130524e+00,3.169515862268532658e+00,4.739673905035116791e-02,4.775061230180979721e-02,4.740027089625031137e-02,4.807295434221417474e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.471241150291212829e-01,5.484467998606055161e-01,-5.799665124134012473e-02,-1.233104644982164100e+00,-1.232628164993214703e+00,-1.236608249581559171e+01,9.975179451531497321e-01,-4.908306621079142756e-02,4.987734751112490178e-02,7.813558019684637562e-03,2.867017749293567994e-02,-3.043664513015087447e-02,-1.983635951142201370e-02
3.394999999999949836e+00,1.457401921391933364e+00,1.456084759315557253e+00,1.029289574655844364e+00,9.023581593275491475e-01,9.034657293929644339e-01,5.688359860075660468e-02,9.973271453408932841e-01,-5.077633357172951778e-02,5.176512458560763447e-02,8.983360547229559540e-03,2.064214254955699240e-02,-2.222070407238420364e-02,-2.515935800152094282e-02,-1.010720809979626655e-01,1.043551133331945269e-01,1.273141385495046331e-02,5.370902132313570974e+02,5.388952253894741489e+02,5.371034288889949266e+02,5.405466090756910944e+02,5.386611717023844221e+02,5.406413742561868503e+02,5.386802944864479059e+02,5.424410585703866445e+02,3.122077031001693648e+00,3.145073708199972895e+00,3.122298706027747173e+00,3.166047169767067349e+00,4.735343600924502711e-02,4.770223319500330877e-02,4.735679821781861587e-02,4.802034369014733517e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.425980786080666363e-01,5.439152406844427468e-01,-5.857914931168872741e-02,-1.228724227087542031e+00,-1.228283716571330064e+00,-1.235514551167535480e+01,9.975311957811049401e-01,-4.895795103419359195e-02,4.974347517056659784e-02,7.760085495375240727e-03,2.990471965748399061e-02,-3.169648480847653271e-02,-1.968578593133923915e-02
3.399999999999949729e+00,1.461899491877480362e+00,1.460587882385461000e+00,1.029567244541763626e+00,8.966725897463925232e-01,8.977860175867752313e-01,5.419262758446712763e-02,9.973333729091875544e-01,-5.072592034803846683e-02,5.170530671379298254e-02,8.921060416127384041e-03,2.198081097976635825e-02,-2.359204110365640400e-02,-2.493496043507902396e-02,-1.009773489266850011e-01,1.042285273312617833e-01,1.261775199236491764e-02,5.368585870942880547e+02,5.386386347940559745e+02,5.368709946467319014e+02,5.402675907754579612e+02,5.384168626339684351e+02,5.403695952244161163e+02,5.384350497320621116e+02,5.421463698937842537e+02,3.119245645342196838e+00,3.141912462006672957e+00,3.119456377912458223e+00,3.162608105545725579e+00,4.731049157247643744e-02,4.765428566909749031e-02,4.731368781369080928e-02,4.796818241868609778e-02,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.381005081225196385e-01,5.394121176145389995e-01,-5.913448908352725297e-02,-1.224303450003701998e+00,-1.223898319242260779e+00,-1.234432385935638798e+01,9.975446343260020443e-01,-4.883049925642873879e-02,4.960732080445581782e-02,7.707033622760303682e-03,3.112221614495449401e-02,-3.293825983218579001e-02,-1.953748879785960346e-02
